사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
소리귀보청기,,198510.439843483,451419.757880373,2026-04-28 22:32:27,I,13,영업중,2014-07-03 16:38:34,,2014-07-02,100-845,서울특별시 중구 을지로*가 ***번지 **호 메트로알이디 *층,PHMG120143010033047000043,3010000,"서울특별시 중구 명동*가길 **, *층 (을지로*가, 메트로알이디)",04534,01,영업/정상,,,,
세븐일레븐 중구장충초교점,2022-08-04,200984.779890898,450899.946791208,2026-04-28 22:32:44,I,03,폐업,2022-08-04 19:03:50,,2022-02-10,,서울특별시 중구 신당동 ***-*,PHMG120223010033047000066,3010000,"서울특별시 중구 청구로 **-**, *층 (신당동)",04609,03,폐업,,,,
KAMPUNGKU 마트,2021-12-31,198692.530154841,450764.64316498,2026-04-28 22:32:38,I,03,폐업,2021-12-31 17:57:21,,2018-10-19,,서울특별시 중구 남산동*가 **-**,PHMG120183010033047000068,3010000,"서울특별시 중구 퇴계로**길 **, *층 (남산동*가)",04629,03,폐업,,,,
(주)에치와이 신당점,2025-07-31,201059.342075001,450517.287677482,2026-04-28 22:32:44,I,03,폐업,2025-07-31 17:01:51,,2025-07-31,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000131,3010000,"서울특별시 중구 다산로**길 **, *층 (신당동)",04590,03,폐업,,,,
주식회사 츄로이코스메틱,2024-12-26,200613.510297669,451817.515366883,2026-04-28 22:32:40,I,24,직권폐업,2024-12-26 17:27:39,,2020-09-24,,서울특별시 중구 을지로*가 **-* 현대시티타워,PHMG120203010033047000091,3010000,"서울특별시 중구 장충단로**길 **, 현대시티타워 **층 D-*호 (을지로*가)",04563,04,취소/말소/만료/정지/중지,,,,
(주)다비치안경체인 남산지점,2018-07-13,197747.778200542,450625.764220466,2026-04-28 22:32:29,I,03,폐업,2018-07-13 15:54:15,,2014-11-19,,서울특별시 중구 남대문로*가 ***번지 광명데이콤 업무시설빌딩,PHMG120143010033047000150,3010000,"서울특별시 중구 세종대로*길 **, 광명데이콤 업무시설빌딩 *층 (남대문로*가)",04527,03,폐업,,,,
씨유 순화점,2016-02-19,197183.509668928,451343.139031862,2026-04-28 22:32:28,I,03,폐업,2016-02-19 11:07:56,,2014-11-06,100-130,서울특별시 중구 순화동 *번지 ***호,PHMG120143010033047000119,3010000,서울특별시 중구 통일로*길 ** (순화동),04516,03,폐업,,,02-777-2646,
(주)노아의료기,2010-01-20,197881.535174254,451106.796231728,2026-04-28 22:32:10,I,03,폐업,2010-04-01 13:42:40,,2009-06-19,100-102,서울특별시 중구 태평로*가 **번지 **호 ***호,PHMG120093010033047000042,3010000,"서울특별시 중구 세종대로 **-* (태평로*가,***호)",,03,폐업,,,,
(사)대한간호협회,2020-07-15,200193.471915038,451137.628119296,2026-04-28 22:32:28,I,03,폐업,2020-07-16 08:56:42,,2014-08-05,,서울특별시 중구 쌍림동 **번지 *호,PHMG120143010033047000052,3010000,"서울특별시 중구 동호로 *** (쌍림동, 대한간호협회 회원복지국 너스라이프)",04615,03,폐업,,,1566-3137,
지에스25 세종로점,,197786.161406551,451886.574198533,2026-04-28 22:32:44,I,13,영업중,2022-07-19 16:35:37,,2022-07-13,,서울특별시 중구 태평로*가 **-*,PHMG120223010033047000187,3010000,"서울특별시 중구 세종대로**길 **, *층 (태평로*가)",04519,01,영업/정상,,,,
백억디지털,,201823.908977364,452076.818664092,2026-04-28 22:32:39,I,13,영업중,2024-12-10 09:41:40,,2005-10-25,,서울특별시 중구 황학동 **** 롯데캐슬베네치아,PHMG120193010033047000101,3010000,"서울특별시 중구 청계천로 ***, ***동 ****호 (황학동, 롯데캐슬베네치아)",04572,01,영업/정상,,,,
덴탈허브코리아,,197462.198757043,450878.211786274,2026-04-28 22:32:27,I,13,영업중,2025-01-31 15:11:57,,2014-07-18,100-130,서울특별시 중구 순화동 ***번지 포스코더샵 A동 ***B호,PHMG120143010033047000047,3010000,"서울특별시 중구 칠패로 **, A동 ***B호 (순화동, 포스코더샵)",04511,01,영업/정상,,,02-778-4225,
보령메디앙스(주)롯데본점 비비하우스,2015-06-18,198259.65357739,451392.198218657,2026-04-28 22:32:10,I,03,폐업,2015-06-18 20:05:36,,2010-05-12,100-070,서울특별시 중구 소공동 *번지 롯데백화점 *층,PHMG120093010033047000038,3010000,,,03,폐업,,,,
씨제이올리브네트웍스㈜을지로입구점,2016-07-05,198465.666818961,451373.443097275,2026-04-28 22:32:05,I,03,폐업,2016-07-05 17:25:24,,2008-06-27,100-844,"서울특별시 중구 을지로*가 산 ***번지 **호 *,*층",PHMG120083010033047000044,3010000,"서울특별시 중구 명동*길 ** (을지로*가, *,*층)",04534,03,폐업,,,63618290,
리바이브,,200799.425969999,450188.654390401,2026-04-28 22:32:43,I,13,영업중,2021-12-01 20:57:39,,2021-12-01,,서울특별시 중구 신당동 ***-**,PHMG120213010033047000170,3010000,"서울특별시 중구 다산로 ***, 가동 *층 (신당동)",04598,01,영업/정상,,,,
(주)코리아세븐 S을지로4가역점,2019-10-29,199790.694453401,451749.84183481,2026-04-28 22:32:28,I,03,폐업,2019-10-29 17:17:02,,2014-10-27,100-330,서울특별시 중구 주교동 ***번지 *호 지하철역사내 상가 지하*층 X**~**호,PHMG120143010033047000076,3010000,"서울특별시 중구 창경궁로 지하 **, 지하*층 X**~**호 (주교동, 지하철역사내 상가)",04545,03,폐업,,,,
씨유 중부경찰서점,2016-12-29,199083.229260527,451270.280774734,2026-04-28 22:32:28,I,03,폐업,2016-12-29 17:55:44,,2014-11-05,100-032,서울특별시 중구 저동*가 **번지 *호,PHMG120143010033047000115,3010000,서울특별시 중구 수표로 ** (저동*가),04555,03,폐업,,,02-2274-1973,
GDK 건덴탈코리아,2013-08-30,199515.691464855,451407.183301041,2026-04-28 22:32:24,I,03,폐업,2013-08-30 10:19:34,,2013-02-19,100-282,서울특별시 중구 인현동*가 **번지 *호 도원빌딩 ***호,PHMG120133010033047000014,3010000,"서울특별시 중구 칠패로 ** (순화동, 포스코더샾 ***-*A호)",,03,폐업,,,,
모아광학,2010-04-13,,,2026-04-28 22:32:05,I,03,폐업,2010-04-13 15:38:21,,2008-06-25,100-802,서울특별시 중구 남대문로*가 ***번지 보람빌딩 *층 *호,PHMG120083010033047000043,3010000,"서울특별시 중구 세종대로*길 **, *호 (남대문로*가,보람빌딩 *층)",,03,폐업,,,,
(주)하이프라자 롯데본점,2024-04-12,198259.65357739,451392.198218657,2026-04-28 22:32:39,I,03,폐업,2024-04-12 13:53:10,,2020-06-15,,서울특별시 중구 소공동 *번지 롯데백화점 본점,PHMG120203010033047000058,3010000,"서울특별시 중구 남대문로 **, 롯데백화점 본점 *층 (소공동)",04533,03,폐업,,,02-756-0980,
혜윰컴퍼니(주),,199894.950885535,451110.834349928,2026-04-28 22:32:45,I,13,영업중,2023-05-18 09:50:31,,2023-05-18,,서울특별시 중구 묵정동 **-*,PHMG120233010033047000049,3010000,"서울특별시 중구 퇴계로 ***, ***호 (묵정동)",04619,01,영업/정상,,,02-2275-8999,
(주)제일아이디엠,,197462.198757043,450878.211786274,2026-04-28 22:32:22,I,13,영업중,2022-03-11 11:06:40,,2012-05-09,,서울특별시 중구 순화동 ***,PHMG120123010033047000032,3010000,"서울특별시 중구 칠패로 **, A동 ***-*호 (순화동)",04511,01,영업/정상,,,02-777-4922,
주식회사 지에스씨글로벌세이프,2022-07-11,199448.102922035,451548.668257947,2026-04-28 22:32:39,I,03,폐업,2022-07-11 14:32:10,,2020-03-30,,"서울특별시 중구 을지로*가 ***번지 *호 중앙데코프라자 ***,***호",PHMG120203010033047000027,3010000,"서울특별시 중구 을지로 ***, 중앙데코프라자 *층 ***,***호 (을지로*가)",04549,03,폐업,,,070-8877-3330,
선우 에코텍,2022-05-27,200015.499568016,451485.349952584,2026-04-28 22:32:36,I,03,폐업,2022-05-27 13:32:10,,2017-12-18,,서울특별시 중구 오장동 ***-* 센트마상가,PHMG120173010033047000089,3010000,"서울특별시 중구 동호로**길 **, 센트마상가 ****동 ***호 (오장동)",04547,03,폐업,,,02-2263-1157,
에이치엔엑스(주),,200104.391382832,451166.330668547,2026-04-28 22:32:40,I,13,영업중,2021-04-20 13:15:22,,2021-04-19,,서울특별시 중구 장충동*가 ***-* 아도라타워,PHMG120213010033047000036,3010000,"서울특별시 중구 퇴계로 ***, 아도라타워 *층 (장충동*가)",04618,01,영업/정상,,,070-8277-8056,
한마음덴탈,,198623.369754854,450781.146728928,2026-04-28 22:32:38,I,15,전출,2024-07-09 10:50:04,,2017-08-25,,서울특별시 중구 남산동*가 **번지 **호 ***호,PHMG120193010033047000022,3010000,"서울특별시 중구 퇴계로**길 **, ***호 (남산동*가)",04631,05,제외/삭제/전출,,,02-489-2848,
세윤덴탈,2012-10-29,197450.293515357,450705.935242793,2026-04-28 22:32:19,I,03,폐업,2012-10-29 17:33:13,,2011-01-26,100-161,서울특별시 중구 봉래동*가 **번지 대흥빌딩 *층 ***호,PHMG120113010033047000004,3010000,"서울특별시 중구 통일로 ** (봉래동*가,대흥빌딩 *층 ***호)",,03,폐업,,,,
엔에스알케어,,199446.246278908,451410.122672169,2026-04-28 22:32:38,I,13,영업중,2019-05-29 15:14:31,,2019-05-22,,서울특별시 중구 인현동*가 **번지 프린트시티인쇄센타 ***호,PHMG120193010033047000031,3010000,"서울특별시 중구 을지로**길 **, 프린트시티인쇄센타 ***호 (인현동*가)",04549,01,영업/정상,,,,
주식회사 씨네틱스헬스케어,2015-09-03,201116.224334562,450780.455992585,2026-04-28 22:32:17,I,24,직권폐업,2015-09-03 14:30:43,,2010-12-24,100-450,서울특별시 중구 신당동 ***번지 **호 ***호,PHMG120103010033047000124,3010000,"서울특별시 중구 다산로 *** (신당동,***호)",,04,취소/말소/만료/정지/중지,,,,
모아베이비(서울역점),2019-12-30,197242.994816102,450658.947895548,2026-04-28 22:32:21,I,24,직권폐업,2019-12-31 15:12:41,,2011-07-19,100-162,서울특별시 중구 봉래동*가 ***번지 서울역 롯데마트*층,PHMG120113010033047000057,3010000,"서울특별시 중구 청파로 ***, *층 (봉래동*가, 롯데마트 서울역점)",04509,04,취소/말소/만료/정지/중지,,,,
㈜백제덴탈약품,,197462.198757043,450878.211786274,2026-04-28 22:31:57,I,13,영업중,2024-06-25 11:16:52,,2001-03-20,100-130,서울특별시 중구 순화동 ***번지 포스코더샵 ***호,PHMG120013010033047000006,3010000,"서울특별시 중구 칠패로 **, ***호 (순화동, 포스코더샵)",04511,01,영업/정상,,,,
(주)시니어허브,,199070.36962461,451060.66124234,2026-04-28 22:32:30,I,15,전출,2016-05-23 09:35:32,,2015-01-26,100-861,서울특별시 중구 충무로*가 **번지 *호,PHMG120153010033047000012,3010000,"서울특별시 중구 수표로 *, *층 ***호 (충무로*가, 인성빌딩)",04553,05,제외/삭제/전출,,,02-2269-7100,
더미통상,2026-03-12,198744.433228989,451677.065126229,2026-04-28 22:32:45,I,03,폐업,2026-03-12 14:24:15,,2017-08-10,,서울특별시 중구 장교동 *,PHMG120233010033047000062,3010000,"서울특별시 중구 삼일대로 ***, *층 **호 (장교동)",04541,03,폐업,,,02-2275-1478,
우이원오원(OUI101),2017-06-12,200002.952736046,451823.532462914,2026-04-28 22:32:35,I,03,폐업,2017-06-12 17:02:04,,2017-01-18,,서울특별시 중구 주교동 **번지 *호 A동 *층 ***호,PHMG120173010033047000010,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (주교동, 방산종합시장)",04546,03,폐업,,,02-6261-6101,
(주)광희생활건강,2025-06-10,200498.497456559,451494.706799835,2026-04-28 22:32:44,I,03,폐업,2025-06-10 16:27:09,,2022-02-15,,서울특별시 중구 광희동*가 ***,PHMG120223010033047000084,3010000,"서울특별시 중구 을지로**길 **, *층 ***호 (광희동*가)",04561,03,폐업,,,02-6952-2336,
롯데백화점 압소바,,198259.65357739,451392.198218657,2026-04-28 22:32:15,I,13,영업중,2015-07-27 14:38:05,,2010-10-19,100-721,서울특별시 중구 소공동 *번지 롯데백화점 *층,PHMG120103010033047000102,3010000,"서울특별시 중구 을지로 **, *층 (소공동, 롯데백화점)",04533,01,영업/정상,,,,
(주)골드사이언티픽,,200247.098067944,451193.482960446,2026-04-28 22:32:45,I,13,영업중,2023-01-16 16:12:36,,2023-01-16,,서울특별시 중구 쌍림동 ***-**,PHMG120233010033047000010,3010000,"서울특별시 중구 퇴계로 ***, *층 ****호 (쌍림동)",04615,01,영업/정상,,,,
지에스25 장충동호점,,200680.557795798,450652.124100215,2026-04-28 22:32:44,I,13,영업중,2022-02-08 10:31:24,,2022-02-04,,서울특별시 중구 신당동 ***,PHMG120223010033047000029,3010000,"서울특별시 중구 동호로 ***-*, *층 (신당동)",04607,01,영업/정상,,,,
리드에이콥,,201823.908977364,452076.818664092,2026-04-28 22:32:45,I,13,영업중,2023-01-20 14:52:01,,2023-01-19,,서울특별시 중구 황학동 ****,PHMG120233010033047000012,3010000,"서울특별시 중구 청계천로 ***, ***동 ****호 (황학동, 롯데캐슬베네치아)",04572,01,영업/정상,,,,
원트렌드,,201823.908977364,452076.818664092,2026-04-28 22:32:43,I,13,영업중,2024-10-25 13:49:23,,2021-11-15,,서울특별시 중구 황학동 **** 롯데캐슬베네치아,PHMG120213010033047000165,3010000,"서울특별시 중구 청계천로 ***, 메가몰동 *층 ****-*호 (황학동, 롯데캐슬베네치아)",04572,01,영업/정상,,,,
주식회사 포닥터,,200693.942338129,450438.791412015,2026-04-28 22:32:36,I,15,전출,2018-07-24 16:32:39,,2017-11-17,,,PHMG120173010033047000082,3010000,"서울특별시 중구 동호로**길 **, *층 (신당동)",04598,05,제외/삭제/전출,,,,
동곡상사,,197462.198757043,450878.211786274,2026-04-28 22:31:56,I,13,영업중,2024-04-26 16:54:49,,1984-05-11,,서울특별시 중구 순화동 *** 순화동더샵,PHMG119843010033047000001,3010000,"서울특별시 중구 칠패로 **, 순화동더샵 ***-*호 (순화동)",04511,01,영업/정상,,,,
씨제이올리브영(주) 현대시티아울렛동대문점,,200613.510297669,451817.515366883,2026-04-28 22:32:45,I,13,영업중,2025-02-10 17:29:00,,2023-03-23,,서울특별시 중구 을지로*가 **-* 현대시티타워,PHMG120233010033047000030,3010000,"서울특별시 중구 장충단로**길 **, 현대시티타워 *층 (을지로*가)",04563,01,영업/정상,,,02-2283-2140,
유유건강생활 중부대리점,2016-09-02,200780.728387367,450368.465903956,2026-04-28 22:32:31,I,03,폐업,2016-09-02 15:39:32,,2015-06-04,,서울특별시 중구 신당동 ***번지 *호 하나빌딩 *층,PHMG120153010033047000070,3010000,"서울특별시 중구 동호로 ***, *층 (신당동, 유유빌딩)",04598,03,폐업,,,02-6959-5501,
디어베이비 서울역점,2019-06-11,197260.154536775,450641.685902545,2026-04-28 22:32:31,I,03,폐업,2019-06-11 20:48:07,,2015-04-28,100-162,서울특별시 중구 봉래동*가 ***번지 **호,PHMG120153010033047000053,3010000,"서울특별시 중구 청파로 ***, *층 (봉래동*가, 롯데마트서울역점 디어베이비)",04509,03,폐업,,,02-364-8604,
동주치과 컨설팅㈜,,197476.733641931,450632.159070388,2026-04-28 22:32:03,I,15,전출,2019-08-08 13:52:19,,2007-05-25,100-161,서울특별시 중구 봉래동*가 ***번지 *호   ***호,PHMG120073010033047000017,3010000,"서울특별시 중구 통일로 ** (봉래동*가, 일신빌딩***호)",04512,05,제외/삭제/전출,,,,
반석메디텍,2011-06-27,197244.092934823,450782.153141128,2026-04-28 22:32:06,I,03,폐업,2011-06-27 17:12:23,,2009-01-28,100-142,서울특별시 중구 의주로*가 **번지 **호,PHMG120093010033047000006,3010000,서울특별시 중구 칠패로 * (의주로*가),,03,폐업,,,,
프라임,2015-06-29,197462.198757043,450878.211786274,2026-04-28 22:32:10,I,03,폐업,2015-06-29 19:12:59,,2009-05-25,100-130,서울특별시 중구 순화동 ***번지 더샵 비동 ***호,PHMG120093010033047000034,3010000,"서울특별시 중구 칠패로 ** (순화동,더샵 비동 ***호)",,03,폐업,,,,
성원,2019-12-30,201296.296866108,450984.323032507,2026-04-28 22:32:28,I,24,직권폐업,2019-12-31 15:24:45,,2014-10-14,100-824,서울특별시 중구 신당동 ***번지 **호 지하*층,PHMG120143010033047000063,3010000,"서울특별시 중구 다산로**길 **, 지하*층 (신당동)",04586,04,취소/말소/만료/정지/중지,,,02-859-1034,
상아치과상사,2015-06-22,197490.772629678,450655.634207458,2026-04-28 22:31:56,I,03,폐업,2015-06-22 16:19:27,,1995-12-09,100-161,서울특별시 중구 봉래동*가 ***번지 *호   ***호,PHMG119953010033047000009,3010000,"서울특별시 중구 세종대로*길 **, ***호 (봉래동*가)",,03,폐업,,,,
스타덴탈,2019-12-30,197464.65197896,450678.247827876,2026-04-28 22:32:32,I,24,직권폐업,2019-12-31 15:26:54,,2015-12-22,,서울특별시 중구 봉래동*가 ***번지 *호 ***-*호,PHMG120153010033047000143,3010000,"서울특별시 중구 통일로 **, *층 ***-*호 (봉래동*가)",04512,04,취소/말소/만료/정지/중지,,,,
아누,2024-10-18,201114.865066625,450035.518740354,2026-04-28 22:32:44,I,03,폐업,2024-10-18 15:02:52,,2022-03-31,,서울특별시 중구 신당동 ***-***,PHMG120223010033047000135,3010000,"서울특별시 중구 동호로*나길 **, B***호 (신당동)",04594,03,폐업,,,070-4105-8298,
메디비즈,2012-11-16,197524.718268277,450626.548447615,2026-04-28 22:32:22,I,03,폐업,2012-11-16 13:57:50,,2011-12-27,100-095,서울특별시 중구 남대문로*가 **번지 **호   ***호,PHMG120113010033047000101,3010000,"서울특별시 중구 세종대로 *, *층 ***호 (남대문로*가)",,03,폐업,,,02-757-7572,
이마트24 동대문승리점,2020-08-12,201169.940457807,451631.036954361,2026-04-28 22:32:34,I,03,폐업,2020-08-12 16:56:39,,2016-03-21,,서울특별시 중구 신당동 ***번지 **호,PHMG120163010033047000026,3010000,"서울특별시 중구 퇴계로**길 ** (신당동, 승리빌딩)",04569,03,폐업,,,02-2235-0457,
씨유 중림중앙점,2017-04-10,197047.239390501,450600.90854478,2026-04-28 22:32:28,I,03,폐업,2017-04-10 15:49:50,,2014-11-06,100-859,서울특별시 중구 중림동 ***번지 *호,PHMG120143010033047000118,3010000,서울특별시 중구 중림로 ** (중림동),04502,03,폐업,,,02-365-2382,
탑덴탈,2009-10-13,,,2026-04-28 22:31:58,I,03,폐업,2009-10-14 09:55:49,,2004-07-30,100-802,서울특별시 중구 남대문로*가 ***번지 이프라자 *층 ***호,PHMG120043010033047000017,3010000,"서울특별시 중구 세종대로*길 **, ***호 (남대문로*가,이프라자 *층)",,03,폐업,,,,
국제유통,2011-11-21,,,2026-04-28 22:32:07,I,24,직권폐업,2011-12-26 17:27:33,,2009-04-09,100-032,서울특별시 중구 저동*가 **번지 *호 *층,PHMG120093010033047000021,3010000,,,04,취소/말소/만료/정지/중지,,,,
(주)링크메디,,197867.156641113,451779.880897566,2026-04-28 22:32:45,I,15,전출,2024-09-09 09:48:56,,2022-08-19,,서울특별시 중구 태평로*가 **-*,PHMG120223010033047000211,3010000,"서울특별시 중구 세종대로 ***, ****호 (태평로*가)",04519,05,제외/삭제/전출,,,,
뷰티몰,2014-04-23,198353.066587345,450971.489112471,2026-04-28 22:32:21,I,03,폐업,2014-04-23 18:17:31,,2011-11-10,100-011,서울특별시 중구 충무로*가 **번지 *호 동남빌딩***호,PHMG120113010033047000089,3010000,"서울특별시 중구 소공로 ** (충무로*가, 동남빌딩***호)",,03,폐업,,,37893700,
보신유통,2015-07-30,197866.479915655,450823.535986408,2026-04-28 22:32:11,I,03,폐업,2015-07-30 16:38:35,,2010-02-12,100-804,서울특별시 중구 남창동 **번지 ***호 *층,PHMG120103010033047000013,3010000,"서울특별시 중구 남대문시장*길 * (남창동,*층)",,03,폐업,,,,
주식회사 밴폴스,2025-11-04,200613.510297669,451817.515366883,2026-04-28 22:32:45,I,03,폐업,2025-12-01 17:54:45,,2020-08-26,,서울특별시 중구 을지로*가 **-* 현대시티타워,PHMG120233010033047000028,3010000,"서울특별시 중구 장충단로**길 **, **층디호**번 (을지로*가)",04563,03,폐업,,,,
(주)협동안전물산,,199099.945304998,451714.675784241,2026-04-28 22:32:39,I,13,영업중,2019-07-19 14:01:00,,2019-07-16,,서울특별시 중구 수표동 **번지 **호 ***호,PHMG120193010033047000051,3010000,"서울특별시 중구 수표로 **-**, ***호 (수표동)",04543,01,영업/정상,,,,
(주)이레씨앤피,,199401.908701836,451134.131723252,2026-04-28 22:32:39,I,13,영업중,2020-01-31 09:18:08,,2020-01-29,,서울특별시 중구 충무로*가 ***번지 동영빌딩 ***호,PHMG120203010033047000003,3010000,"서울특별시 중구 충무로*길 **, 동영빌딩 ***호 (충무로*가)",04557,01,영업/정상,,,02-2266-2988,
한국와이덱스(보청기 남대문점),2014-07-08,197966.064000292,450990.348900794,2026-04-28 22:32:21,I,03,폐업,2014-07-08 17:43:16,,2011-10-14,100-093,서울특별시 중구 남대문로*가 **번지 남대문빌딩*층,PHMG120113010033047000079,3010000,"서울특별시 중구 남대문로 **, *층 (남대문로*가, 남대문빌딩)",,03,폐업,,,,
올리브그린,2023-01-31,200405.867395546,449853.815713824,2026-04-28 22:32:44,I,03,폐업,2023-01-31 18:20:21,,2022-06-29,,서울특별시 중구 신당동 ***-***,PHMG120223010033047000174,3010000,"서울특별시 중구 동호로**자길 **, B*층 ***호 (신당동, 청솔빌라)",04602,03,폐업,,,,
㈜침코리아,2019-12-30,197553.417234076,450672.904532996,2026-04-28 22:31:57,I,24,직권폐업,2019-12-31 14:53:59,,2001-10-29,100-800,서울특별시 중구 남대문로*가 *번지 *호 화남빌딩 ***호,PHMG120013010033047000021,3010000,"서울특별시 중구 세종대로 **, ***호 (남대문로*가, 화남빌딩)",04512,04,취소/말소/만료/정지/중지,,,02-2269-3887,
이브이메드텍(주),,198916.653480187,451694.842893728,2026-04-28 22:32:45,I,13,영업중,2025-01-16 13:16:16,,2016-03-14,,서울특별시 중구 수표동 ** 시그니쳐타워,PHMG120233010033047000036,3010000,"서울특별시 중구 청계천로 ***, 시그니쳐타워 *층 ***호 (수표동)",04542,01,영업/정상,,,02-6263-0070,
(주)우성상사,,199995.398372183,451632.053884794,2026-04-28 22:32:45,I,15,전출,2025-08-05 09:09:10,,2022-10-12,,서울특별시 중구 을지로*가 *-*,PHMG120223010033047000234,3010000,"서울특별시 중구 을지로 ***-*, *층 (을지로*가)",04546,05,제외/삭제/전출,,,02-2265-1438,
개인생활탐구,,198916.653480187,451694.842893728,2026-04-28 22:32:43,I,13,영업중,2021-07-29 14:14:15,,2021-07-28,,서울특별시 중구 수표동 **,PHMG120213010033047000135,3010000,"서울특별시 중구 청계천로 ***, ****호 (수표동)",04542,01,영업/정상,,,070-8802-3484,
원진덴탈,,197462.198757043,450878.211786274,2026-04-28 22:32:21,I,15,전출,2016-10-25 14:38:46,,2011-07-26,,서울특별시 중구 순화동 ***번지 포스코더샵 ***호,PHMG120113010033047000060,3010000,"서울특별시 중구 칠패로 **, ***호 (순화동, 순화동 the# 주상복합)",04511,05,제외/삭제/전출,,,,
안스메디,,201273.694367641,451207.31987784,2026-04-28 22:32:45,I,15,전출,2023-08-07 08:19:13,,2022-12-20,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000259,3010000,"서울특별시 중구 다산로 ***, ***A호 (신당동)",04611,05,제외/삭제/전출,,,,
(주)에버티스 임플란트,,197175.200250032,450823.319779918,2026-04-28 22:32:46,I,13,영업중,2024-10-10 13:16:43,,2024-10-08,,서울특별시 중구 중림동 **-* 신흥빌딩,PHMG120243010033047000076,3010000,"서울특별시 중구 청파로 ***, 신흥빌딩 *층 (중림동)",04510,01,영업/정상,,,02-6366-2271,
씨제이올리브영(주) 동대문역사문화공원사거리점,,200513.524528228,451579.099838143,2026-04-28 22:32:46,I,13,영업중,2025-07-17 15:12:17,,2025-07-17,,서울특별시 중구 을지로*가 **-***,PHMG120253010033047000039,3010000,"서울특별시 중구 을지로 ***, *층 (을지로*가)",04564,01,영업/정상,,,02-2267-8469,
샘물안경재료,,197804.808246842,450624.896030967,2026-04-28 22:32:06,I,13,영업중,2019-08-19 17:07:17,,2009-02-19,,"서울특별시 중구 남대문로*가 ***번지 *, *층, *층일부",PHMG120093010033047000011,3010000,"서울특별시 중구 소월로 **, *,*,*층 (남대문로*가)",04527,01,영업/정상,,,02-771-7959,
동화C&M,,190491.833060361,442477.332680657,2026-04-28 03:03:03,U,13,영업중,2026-04-27 15:17:19,,2009-04-30,,서울특별시 구로구 구로동 ***-** 에이스테크노타워Ⅲ,PHMG120093160034047000033,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워Ⅲ ***호 (구로동)",08381,01,영업/정상,,,,
허브쇼핑몰,2021-05-21,198055.210072535,451729.379049848,2026-04-28 22:32:39,I,03,폐업,2021-05-21 17:15:32,,2019-09-02,,서울특별시 중구 무교동 **번지 더익스체인지서울몰 *층,PHMG120193010033047000072,3010000,"서울특별시 중구 무교로 **, 더익스체인지서울몰 *층 (무교동)",04520,03,폐업,,,02-3446-1075,
삼응산업 주식회사,2020-02-04,200787.981228008,450482.307146327,2026-04-28 22:32:38,I,03,폐업,2020-02-04 14:36:41,,2018-04-19,,,PHMG120183010033047000024,3010000,서울특별시 중구 동호로 *** (신당동),04607,03,폐업,,,02-2237-9496,
㈜광명데이콤,,197747.778200542,450625.764220466,2026-04-28 22:31:56,I,13,영업중,2025-02-07 16:05:30,,1995-05-30,,서울특별시 중구 남대문로*가 ***번지 이프라자빌딩 *층,PHMG119953010033047000005,3010000,"서울특별시 중구 세종대로*길 **, *층 (남대문로*가)",04527,01,영업/정상,,,02-777-2804,
롯데쇼핑(주)롭스 을지로입구역사점,2021-11-15,198347.544721002,451530.797793964,2026-04-28 22:32:38,I,03,폐업,2021-11-15 11:11:10,,2018-11-14,,서울특별시 중구 을지로*가 ***-* 을지로입구역 *호선,PHMG120183010033047000075,3010000,"서울특별시 중구 을지로 지하 **, 을지로입구역 *호선 지하*층 (을지로*가)",04533,03,폐업,,,02-318-3743,
Jamoke,2014-09-30,199515.691464855,451407.183301041,2026-04-28 22:32:24,I,24,직권폐업,2014-10-06 10:51:35,,2013-02-19,100-282,서울특별시 중구 인현동*가 **번지 *호 도원빌딩 ***호,PHMG120133010033047000015,3010000,"서울특별시 중구 을지로**길 **-*, ***호 (인현동*가,도원빌딩)",,04,취소/말소/만료/정지/중지,,,,
(주)코리아세븐 충무퇴계점,,199495.153221359,451041.976434801,2026-04-28 22:32:41,I,13,영업중,2024-02-23 11:37:02,,2021-05-04,,서울특별시 중구 충무로*가 ***-*,PHMG120213010033047000047,3010000,"서울특별시 중구 퇴계로 ***, *층 (충무로*가)",04557,01,영업/정상,,,,
삼광치과재료상사,2018-11-12,201947.084297972,451473.964192869,2026-04-28 22:31:56,I,24,직권폐업,2018-11-14 09:36:10,,1978-11-08,100-871,서울특별시 중구 황학동 ****번지 항진빌딩 ***호,PHMG119783010033047000001,3010000,"서울특별시 중구 퇴계로 ***, ***호 (황학동,항진빌딩)",,04,취소/말소/만료/정지/중지,,,,
